,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
75,"[0.02412581443786621, 0.03416275978088379, 0.025368928909301758]","[0.0030019283294677734, 0.004004001617431641]",0.0009732246398925781,0.025467634201049805
76,"[0.016787052154541016, 0.02322244644165039, 0.020443201065063477]","[0.002000093460083008, 0.0060045719146728516]",0.0010669231414794922,0.04161381721496582
77,"[0.014966726303100586, 0.03052520751953125, 0.02097296714782715]","[0.004002094268798828, 0.0030002593994140625]",0.0009992122650146484,0.046997785568237305
78,"[0.020562171936035156, 0.019994258880615234, 0.018875837326049805]","[0.0020055770874023438, 0.0070154666900634766]",0.0009958744049072266,0.03953361511230469
79,"[0.01771092414855957, 0.016133785247802734, 0.018442869186401367]","[0.0010008811950683594, 0.0019989013671875]",0.0010001659393310547,0.010299921035766602
80,"[0.016435861587524414, 0.01598644256591797, 0.017000198364257812]","[0.0010101795196533203, 0.0010063648223876953]",0.0,0.010575056076049805
81,"[0.02393651008605957, 0.027379751205444336, 0.02448105812072754]","[0.00407862663269043, 0.24935007095336914]",0.002011537551879883,0.04392528533935547
82,"[0.012771368026733398, 0.019475460052490234, 0.024268150329589844]","[0.0009963512420654297, 0.0010068416595458984]",0.0,0.010503292083740234
83,"[0.018839120864868164, 0.023217201232910156, 0.022167682647705078]","[0.002251863479614258, 0.0020074844360351562]",0.0009989738464355469,0.028245210647583008
84,"[0.016730308532714844, 0.021471500396728516, 0.016621112823486328]","[0.0039196014404296875, 0.009006023406982422]",0.0019996166229248047,0.040694475173950195
85,"[0.02422308921813965, 0.03197312355041504, 0.028881549835205078]","[0.003886699676513672, 0.009006261825561523]",0.0009968280792236328,0.04449319839477539
86,"[0.012105703353881836, 0.021420717239379883, 0.02286076545715332]","[0.0020062923431396484, 0.001007080078125]",0.0,0.011470556259155273
87,"[0.016506195068359375, 0.025625228881835938, 0.01801586151123047]","[0.004005908966064453, 0.003005504608154297]",0.0010924339294433594,0.041132450103759766
88,"[0.026895523071289062, 0.018352508544921875, 0.024381160736083984]","[0.056221723556518555, 0.003011465072631836]",0.0010018348693847656,0.0489957332611084
89,"[0.020885944366455078, 0.034845829010009766, 0.024726390838623047]","[0.002006053924560547, 0.0029969215393066406]",0.001008749008178711,0.027079105377197266
90,"[0.015615224838256836, 0.01796555519104004, 0.0223388671875]","[0.0010068416595458984, 0.0010077953338623047]",0.0,0.01084589958190918
91,"[0.0165255069732666, 0.015662431716918945, 0.02031397819519043]","[0.010006189346313477, 0.002239227294921875]",0.0010085105895996094,0.04442143440246582
92,"[0.01399540901184082, 0.022933244705200195, 0.016634225845336914]","[0.0010066032409667969, 0.0026047229766845703]",0.00099945068359375,0.038513898849487305
93,"[0.013338565826416016, 0.025325536727905273, 0.023273468017578125]","[0.0030040740966796875, 0.0022449493408203125]",0.0009937286376953125,0.044452667236328125
94,"[0.019994258880615234, 0.02472853660583496, 0.019906997680664062]","[0.0030078887939453125, 0.005128145217895508]",0.001001596450805664,0.03509211540222168
95,"[0.014002084732055664, 0.02185225486755371, 0.019825458526611328]","[0.013005495071411133, 0.024109363555908203]",0.0010006427764892578,0.04717421531677246
96,"[0.011490583419799805, 0.021518230438232422, 0.018133878707885742]","[0.0010075569152832031, 0.0019986629486083984]",0.0010175704956054688,0.009922504425048828
97,"[0.02171182632446289, 0.020995140075683594, 0.025851964950561523]","[0.002013683319091797, 0.002588510513305664]",0.0,0.04036879539489746
98,"[0.01798844337463379, 0.0171048641204834, 0.023027658462524414]","[0.003006458282470703, 0.0020055770874023438]",0.0010027885437011719,0.055884599685668945
99,"[0.022909879684448242, 0.030948638916015625, 0.02588200569152832]","[0.0070056915283203125, 0.0040056705474853516]",0.0019903182983398438,0.03947925567626953
100,"[0.01650214195251465, 0.023904085159301758, 0.019214868545532227]","[0.003005504608154297, 0.0025386810302734375]",0.0009562969207763672,0.0248873233795166
101,"[0.012915611267089844, 0.021001815795898438, 0.019217729568481445]","[0.0010004043579101562, 0.0020186901092529297]",0.0,0.04618048667907715
102,"[0.013994455337524414, 0.017963886260986328, 0.019335031509399414]","[0.002996206283569336, 0.010000944137573242]",0.0010006427764892578,0.0433499813079834
103,"[0.02949047088623047, 0.025800704956054688, 0.02824711799621582]","[0.027085542678833008, 0.004006147384643555]",0.0010743141174316406,0.05239534378051758
104,"[0.022527694702148438, 0.03434348106384277, 0.025885581970214844]","[0.0030012130737304688, 0.018005847930908203]",0.0010256767272949219,0.04172229766845703
105,"[0.021993637084960938, 0.019912242889404297, 0.022643566131591797]","[0.0020062923431396484, 0.02000594139099121]",0.001004934310913086,0.045101165771484375
106,"[0.023502111434936523, 0.021500825881958008, 0.020023345947265625]","[0.0010066032409667969, 0.0030059814453125]",0.0010037422180175781,0.038923025131225586
107,"[0.023193359375, 0.025051593780517578, 0.027227401733398438]","[0.0040051937103271484, 0.020849943161010742]",0.0020177364349365234,0.04048418998718262
108,"[0.023638248443603516, 0.028239965438842773, 0.027376651763916016]","[0.28444671630859375, 0.37230968475341797]",0.0025818347930908203,0.05140113830566406
109,"[0.019988298416137695, 0.022209644317626953, 0.02726912498474121]","[0.0020058155059814453, 0.0020058155059814453]",0.0010042190551757812,0.03930306434631348
110,"[0.027637004852294922, 0.03315114974975586, 0.030141592025756836]","[0.011528968811035156, 0.005537271499633789]",0.0020062923431396484,0.09839344024658203
111,"[0.03642463684082031, 0.026813983917236328, 0.029877185821533203]","[1.9493920803070068, 0.03281140327453613]",0.002010822296142578,0.045471906661987305
112,"[0.027988195419311523, 0.03320717811584473, 0.029256343841552734]","[0.010005474090576172, 0.005005836486816406]",0.0008907318115234375,0.051869869232177734
113,"[0.018987417221069336, 0.02407240867614746, 0.019171953201293945]","[0.0010068416595458984, 0.002004384994506836]",0.0009996891021728516,0.028074264526367188
114,"[0.027788162231445312, 0.02812814712524414, 0.025016307830810547]","[0.019995689392089844, 0.06083846092224121]",0.0019989013671875,0.04867386817932129
115,"[0.020994186401367188, 0.034960031509399414, 0.034403324127197266]","[0.0039997100830078125, 0.003005504608154297]",0.0010035037994384766,0.028990983963012695
116,"[0.02805471420288086, 0.01699972152709961, 0.01841449737548828]","[0.0019981861114501953, 0.0010046958923339844]",0.0,0.041655540466308594
117,"[0.024003267288208008, 0.02451634407043457, 0.025890588760375977]","[0.0019943714141845703, 0.0030059814453125]",0.0010066032409667969,0.02525782585144043
118,"[0.013514995574951172, 0.014967679977416992, 0.01793837547302246]","[0.002005338668823242, 0.0029990673065185547]",0.0010378360748291016,0.04700756072998047
119,"[0.019994258880615234, 0.020993709564208984, 0.020713090896606445]","[0.004006385803222656, 0.002006053924560547]",0.001081705093383789,0.04490232467651367
120,"[0.023993253707885742, 0.028744220733642578, 0.019895553588867188]","[0.002007007598876953, 0.00200653076171875]",0.0015172958374023438,0.025304794311523438
121,"[0.022994041442871094, 0.024994373321533203, 0.023010730743408203]","[0.010101795196533203, 0.014021158218383789]",0.0010821819305419922,0.07472085952758789
122,"[0.019320964813232422, 0.034003496170043945, 0.02348041534423828]","[0.0020062923431396484, 0.0009958744049072266]",0.0,0.026285409927368164
